receipt, quantity, food_id, month
504,4,37,2
504,5,45,2
505,2,4,2
505,1,9,2
505,1,34,2
506,3,12,6
506,5,31,6
506,4,36,6
507,5,35,2
507,1,45,2
507,3,17,2
507,4,33,2
507,1,4,2
508,1,7,6
508,4,11,6
508,1,37,6
508,3,45,6
509,2,24,12
509,1,39,12
510,3,5,12
510,2,25,12
510,3,4,12
511,1,42,12
511,1,33,12
511,5,28,12
511,1,2,12
511,4,13,12
511,1,25,12
512,5,42,1
512,1,33,1
513,4,28,11
513,2,20,11
513,1,5,11
513,2,32,11
513,1,3,11
514,1,11,8
514,2,9,8
514,1,6,8
515,3,19,12
515,5,35,12
515,3,9,12
516,3,46,6
516,3,29,6
516,2,42,6
517,5,16,5
517,3,32,5
517,3,33,5
517,5,31,5
518,1,1,2
518,1,19,2
518,2,14,2
518,5,44,2
518,2,27,2
519,2,47,5
519,5,40,5
519,4,7,5
520,2,7,4
520,3,11,4
520,2,37,4
520,4,45,4
521,4,26,12
521,3,13,12
522,5,4,6
522,5,9,6
522,4,8,6
523,1,20,5
523,2,11,5
523,3,27,5
523,5,0,5
523,3,1,5
523,1,39,5
524,3,17,1
524,1,26,1
524,4,46,1
525,2,14,4
525,4,5,4
525,1,9,4
526,2,18,2
526,3,35,2
526,1,3,2
527,1,48,10
527,1,33,10
528,5,3,3
528,4,21,3
528,2,5,3
529,4,12,12
529,1,31,12
529,2,36,12
529,3,48,12
530,1,9,5
531,1,16,7
531,3,32,7
531,4,45,7
531,5,12,7
531,1,36,7
532,5,28,4
532,2,27,4
533,3,42,5
533,1,33,5
533,3,22,5
533,5,17,5
534,1,42,11
534,1,9,11
534,2,4,11
534,5,49,11
535,2,17,5
535,4,47,5
535,3,29,5
535,2,2,5
536,2,49,10
536,4,12,10
537,3,37,6
537,4,24,6
537,2,16,6
537,4,47,6
537,3,4,6
538,3,18,9
538,4,35,9
538,5,20,9
538,3,6,9
538,2,3,9
539,3,3,11
539,1,21,11
539,2,42,11
539,4,16,11
539,3,49,11
540,4,4,2
540,2,9,2
541,4,28,12
541,4,27,12
542,4,18,1
542,4,35,1
542,1,3,1
543,3,10,2
544,5,33,12
544,1,41,12
544,1,14,12
544,1,7,12
545,5,0,6
545,5,46,6
545,3,2,6
545,4,31,6
546,5,23,2
546,5,24,2
546,1,40,2
546,3,41,2
546,3,43,2
546,4,35,2
547,5,16,8
547,1,32,8
547,2,45,8
548,3,4,10
548,4,9,10
548,5,8,10
548,4,40,10
548,5,31,10
548,1,46,10
549,5,14,11
549,4,44,11
549,2,18,11
549,2,0,11
550,5,24,8
550,1,10,8
550,2,31,8
551,3,14,7
551,3,44,7
551,5,11,7
551,1,32,7
552,3,33,6
553,3,26,2
553,3,17,2
553,3,2,2
554,5,29,5
554,5,43,5
554,4,45,5
554,5,11,5
555,1,11,2
555,4,1,2
555,1,35,2
555,4,24,2
555,2,7,2
556,4,17,1
556,3,47,1
556,4,29,1
556,4,26,1
556,5,4,1
557,5,23,6
557,2,24,6
557,5,40,6
557,1,41,6
558,5,43,4
558,5,47,4
558,5,44,4
558,1,21,4
558,2,22,4
559,1,4,10
559,2,9,10
559,1,39,10
559,4,0,10
560,4,29,1
560,1,45,1
560,3,9,1
560,3,14,1
560,3,2,1
560,2,27,1
561,1,17,8
561,5,47,8
561,4,0,8
562,3,28,1
562,4,34,1
562,2,47,1
562,3,12,1
563,5,38,7
563,5,23,7
563,5,31,7
563,3,47,7
563,4,27,7
563,3,6,7
564,5,27,10
564,2,48,10
564,5,44,10
564,2,16,10
564,3,33,10
564,5,4,10
565,3,28,4
565,5,38,4
565,4,49,4
565,3,19,4
566,1,18,6
566,4,35,6
566,3,3,6
567,4,18,4
567,1,1,4
568,2,37,2
568,3,18,2
569,1,21,1
570,1,7,11
570,2,11,11
570,2,37,11
570,2,45,11
571,4,14,11
571,5,47,11
572,5,12,12
572,4,31,12
572,1,36,12
572,5,48,12
573,2,33,10
573,2,48,10
573,3,13,10
574,2,1,4
574,1,30,4
575,5,22,6
575,4,5,6
575,1,39,6
576,1,7,12
576,1,15,12
576,4,31,12
576,4,32,12
577,3,1,9
577,3,19,9
578,4,11,8
578,1,30,8
578,4,7,8
578,5,0,8
578,5,21,8
578,5,47,8
578,3,8,8
579,3,4,10
579,5,9,10
579,4,42,10
579,5,14,10
580,3,28,6
580,3,27,6
581,3,17,5
581,1,47,5
581,1,29,5
582,4,33,2
582,4,19,2
582,4,38,2
582,5,35,2
583,5,42,3
583,3,33,3
584,1,7,5
584,3,15,5
584,5,9,5
584,3,30,5
585,1,49,9
586,2,28,4
586,5,27,4
586,2,4,4
587,1,46,11
587,4,11,11
588,1,22,8
588,5,5,8
588,5,9,8
588,1,24,8
588,1,0,8
589,5,7,5
589,3,11,5
589,4,37,5
589,1,41,5
589,2,33,5
590,4,18,7
590,5,35,7
590,4,3,7
591,3,42,7
591,3,44,7
591,2,22,7
591,3,36,7
592,1,14,9
592,1,44,9
593,1,4,4
593,2,9,4
594,2,1,10
594,5,19,10
594,2,38,10
595,4,7,5
595,5,11,5
595,4,37,5
595,5,45,5
596,3,1,7
597,1,28,10
598,5,1,10
598,5,43,10
598,3,45,10
599,4,24,7
599,1,43,7
599,1,1,7
599,4,48,7
600,1,16,1
600,2,32,1
600,4,45,1
601,2,1,7
601,3,19,7
601,1,42,7
601,5,11,7
601,4,27,7
602,4,46,12
602,3,26,12
602,1,42,12
602,4,5,12
603,3,37,7
603,3,47,7
603,3,8,7
603,4,26,7
604,1,27,5
604,2,18,5
604,1,23,5
605,2,28,10
605,1,37,10
605,1,6,10
605,4,7,10
605,4,26,10
606,5,3,1
606,4,32,1
606,5,7,1
606,2,37,1
606,1,43,1
606,2,30,1
606,3,31,1
607,4,10,6
607,3,35,6
607,5,38,6
607,5,12,6
608,4,28,2
608,1,47,2
608,1,38,2
609,4,49,7
609,1,48,7
609,3,22,7
609,3,12,7
609,5,3,7
610,3,11,6
610,1,30,6
611,5,4,11
611,2,9,11
611,1,22,11
611,5,27,11
612,5,16,11
612,3,32,11
612,3,45,11
612,1,11,11
613,2,2,2
613,3,34,2
613,5,12,2
613,2,6,2
614,4,22,4
614,1,5,4
614,2,14,4
615,4,4,8
615,1,9,8
615,4,18,8
615,4,13,8
616,1,33,7
616,2,10,7
617,5,22,7
617,5,5,7
617,5,48,7
617,4,18,7
618,1,18,6
618,3,35,6
618,4,3,6
618,5,24,6
618,2,17,6
619,5,45,12
619,2,21,12
619,5,18,12
620,1,17,3
620,1,47,3
620,1,29,3
621,1,42,11
621,5,33,11
621,2,2,11
622,5,0,1
622,2,46,1
622,1,2,1
623,2,1,8
623,5,19,8
623,1,14,8
623,5,10,8
624,4,41,5
625,3,17,8
625,5,47,8
625,2,29,8
625,2,19,8
625,2,37,8
626,2,7,5
626,4,15,5
626,4,35,5
626,4,38,5
626,1,45,5
627,4,14,8
627,1,44,8
628,4,4,6
628,3,22,6
629,2,35,8
629,4,14,8
629,5,23,8
630,5,1,11
630,2,19,11
630,1,31,11
631,4,18,3
631,3,31,3
631,4,5,3
631,4,15,3
631,2,3,3
631,2,46,3
632,2,42,11
632,5,40,11
632,5,1,11
633,3,17,7
633,1,47,7
633,2,29,7
633,3,37,7
634,5,23,9
634,1,18,9
634,5,42,9
635,2,21,11
635,5,19,11
635,4,40,11
636,5,1,12
636,1,19,12
636,1,27,12
636,4,9,12
637,1,9,3
638,4,8,9
638,4,39,9
638,5,48,9
639,3,17,1
639,3,47,1
639,4,29,1
640,5,25,3
641,3,2,2
641,4,5,2
641,4,11,2
641,4,41,2
641,2,20,2
641,5,46,2
641,4,44,2
642,3,13,12
643,3,22,7
643,5,5,7
644,2,40,1
644,4,8,1
644,4,16,1
645,1,32,3
645,3,13,3
645,4,21,3
646,1,14,7
646,3,44,7
646,3,16,7
646,1,27,7
647,3,16,6
647,3,32,6
647,3,45,6
647,2,1,6
648,2,12,9
648,4,31,9
648,2,36,9
648,4,48,9
649,2,17,12
649,2,47,12
649,3,29,12
649,1,24,12
650,3,18,12
650,1,35,12
650,3,3,12
651,2,3,11
651,2,28,11
651,3,12,11
651,4,8,11
652,3,4,5
652,3,9,5
653,4,0,2
653,3,46,2
653,2,2,2
654,5,30,10
654,4,5,10
654,4,12,10
655,4,4,7
655,2,9,7
656,1,28,8
656,1,11,8
656,2,43,8
657,3,7,9
657,4,11,9
657,4,37,9
657,5,45,9
658,5,17,11
658,3,6,11
658,3,1,11
659,5,13,12
659,5,24,12
659,5,17,12
659,2,35,12
659,3,18,12
659,2,30,12
659,3,44,12
660,2,4,5
660,1,9,5
660,1,2,5
661,3,14,11
661,1,44,11
662,4,7,5
662,5,15,5
662,5,49,5
663,2,14,10
663,3,44,10
663,3,16,10
664,4,1,9
664,1,19,9
664,5,17,9
665,1,42,6
666,4,14,10
666,1,10,10
666,5,6,10
667,1,18,6
667,4,5,6
667,5,3,6
668,1,18,12
668,3,35,12
668,2,3,12
669,2,18,5
669,5,19,5
670,1,7,10
670,4,15,10
670,3,49,10
670,1,42,10
670,1,47,10
670,1,35,10
671,4,7,6
671,4,15,6
671,3,49,6
672,2,38,8
672,2,39,8
672,5,32,8
672,4,9,8
673,3,18,8
673,2,35,8
673,5,3,8
674,5,47,3
674,2,26,3
674,2,41,3
675,1,7,4
675,5,15,4
675,3,17,4
675,1,38,4
676,4,18,5
676,5,35,5
677,3,17,2
677,3,47,2
677,1,44,2
678,4,45,2
678,4,43,2
678,4,18,2
678,5,9,2
679,5,20,4
679,3,46,4
680,1,25,8
680,1,13,8
681,4,14,5
681,3,44,5
681,5,13,5
682,1,24,2
682,1,38,2
682,1,34,2
682,5,44,2
682,5,48,2
683,4,15,8
683,1,37,8
684,5,29,3
684,1,49,3
684,5,43,3
684,3,40,3
684,4,17,3
684,2,15,3
684,5,14,3
685,1,17,6
685,1,47,6
685,2,29,6
686,5,14,5
686,3,44,5
686,5,25,5
687,2,7,5
687,2,11,5
687,5,37,5
687,3,45,5
687,3,29,5
687,5,14,5
687,2,30,5
688,5,12,9
688,4,31,9
688,2,36,9
688,3,48,9
688,1,0,9
689,2,1,7
689,1,11,7
689,3,7,7
690,1,42,5
690,4,33,5
690,4,3,5
691,2,4,11
691,1,9,11
691,2,32,11
692,4,42,6
692,5,33,6
693,2,25,5
693,1,30,5
693,4,16,5
694,1,14,8
694,2,12,8
694,1,26,8
694,5,33,8
695,2,47,5
695,1,28,5
695,3,1,5
695,5,41,5
696,3,12,2
696,2,30,2
696,2,49,2
697,3,4,4
697,4,9,4
697,2,8,4
698,2,44,5
699,3,0,10
699,3,24,10
699,4,32,10
699,4,49,10
700,1,4,8
700,2,9,8
701,2,36,12
701,3,21,12
701,5,0,12
701,5,37,12
701,4,12,12
702,4,28,7
702,1,27,7
702,4,9,7
702,5,32,7
702,1,16,7
703,3,4,1
703,3,9,1
703,4,12,1
704,2,1,8
704,2,41,8
704,3,15,8
704,3,23,8
704,1,43,8
705,1,28,10
705,2,27,10
705,5,4,10
706,3,22,3
706,5,5,3
706,1,36,3
706,4,46,3
707,3,1,3
707,1,19,3
707,4,11,3
707,1,41,3
708,4,14,7
708,3,27,7
708,5,28,7
708,4,33,7
709,1,18,6
709,5,35,6
709,4,6,6
710,3,17,7
710,4,47,7
710,5,29,7
711,2,11,11
711,5,8,11
711,4,23,11
711,2,15,11
712,3,21,12
712,3,47,12
712,1,35,12
713,3,49,9
713,2,14,9
714,1,21,10
714,5,15,10
715,3,0,7
715,4,46,7
715,1,2,7
716,4,28,7
716,1,27,7
716,4,24,7
716,2,45,7
716,5,7,7
716,1,29,7
716,5,6,7
717,4,17,7
717,1,47,7
717,2,29,7
718,2,16,3
718,2,32,3
718,4,45,3
718,2,15,3
719,3,28,3
719,5,27,3
720,2,0,7
720,1,46,7
720,3,2,7
721,4,1,2
721,4,19,2
722,3,17,9
722,2,47,9
722,2,29,9
723,4,7,11
723,5,11,11
723,3,37,11
723,3,45,11
724,5,23,4
724,2,24,4
724,4,40,4
724,1,41,4
724,2,43,4
725,3,6,4
725,1,49,4
726,4,42,1
726,3,33,1
727,3,18,11
727,1,43,11
727,4,8,11
727,1,15,11
727,3,11,11
727,4,28,11
728,5,28,9
728,2,47,9
728,3,43,9
729,2,22,2
729,3,5,2
730,4,7,4
730,3,15,4
730,1,49,4
730,4,42,4
730,1,14,4
730,2,29,4
730,4,30,4
731,5,18,5
731,1,35,5
731,4,3,5
731,4,39,5
731,2,30,5
731,1,4,5
731,5,19,5
731,4,49,5
732,1,12,2
732,5,31,2
732,2,36,2
732,1,48,2
733,4,14,7
733,1,44,7
733,2,35,7
733,5,7,7
734,4,18,7
734,4,35,7
734,1,3,7
735,2,14,3
735,5,29,3
735,4,12,3
735,2,2,3
736,5,42,2
736,2,33,2
737,1,4,9
737,4,9,9
737,5,3,9
737,5,16,9
737,4,39,9
738,3,42,1
738,3,33,1
738,3,18,1
738,3,32,1
739,1,0,9
739,1,46,9
739,1,2,9
740,2,1,6
740,5,0,6
740,3,20,6
740,1,7,6
741,4,18,2
741,1,35,2
741,4,3,2
742,4,17,5
742,4,47,5
742,2,29,5
743,3,18,1
743,4,35,1
743,5,3,1
744,2,7,5
744,2,15,5
744,3,49,5
744,5,3,5
744,1,38,5
745,3,42,3
745,2,33,3
745,3,12,3
746,3,0,1
746,1,46,1
746,2,2,1
747,3,6,1
747,2,41,1
747,3,20,1
747,5,2,1
747,3,16,1
748,3,7,11
748,2,15,11
748,5,49,11
749,5,16,4
749,5,32,4
750,3,22,1
751,4,22,9
751,4,29,9
751,3,39,9
751,3,40,9
752,1,22,5
752,4,5,5
752,5,28,5
752,3,19,5
752,5,33,5
753,3,22,6
753,5,5,6
753,5,19,6
754,2,17,3
754,1,47,3
754,4,29,3
754,5,15,3
755,4,42,5
755,5,13,5
755,2,5,5
755,3,8,5
756,2,16,6
756,4,32,6
756,2,45,6
756,1,44,6
756,1,21,6
756,4,49,6
756,2,28,6
757,1,31,11
757,1,8,11
757,2,47,11
758,5,16,2
758,1,32,2
758,1,45,2
758,5,6,2
758,5,44,2
759,4,20,3
760,5,42,5
760,3,33,5
761,5,23,3
761,2,24,3
761,3,40,3
761,4,41,3
762,1,1,5
762,3,39,5
762,3,12,5
763,1,22,5
763,3,5,5
763,5,30,5
763,5,39,5
763,5,40,5
764,4,28,3
764,2,5,3
764,5,42,3
764,2,48,3
765,3,20,9
765,4,19,9
766,4,4,4
766,1,9,4
766,2,24,4
767,4,42,8
767,4,33,8
767,4,27,8
768,3,24,9
768,3,42,9
768,4,45,9
768,3,0,9
769,5,41,9
769,4,17,9
769,1,2,9
770,1,49,4
770,5,34,4
770,1,1,4
770,4,28,4
771,1,0,8
771,3,46,8
771,3,2,8
771,1,6,8
772,4,12,1
772,1,31,1
772,1,36,1
772,1,48,1
772,2,5,1
773,4,4,3
773,3,9,3
773,3,43,3
773,1,27,3
773,5,24,3
773,2,11,3
774,3,9,4
774,3,5,4
774,2,31,4
774,5,42,4
774,5,12,4
775,5,36,4
776,2,18,3
776,1,40,3
776,2,28,3
776,1,5,3
777,4,28,11
777,1,27,11
777,4,31,11
778,2,0,3
778,2,46,3
778,1,12,3
778,1,5,3
778,2,40,3
778,3,28,3
778,1,21,3
778,3,7,3
779,4,21,5
779,2,26,5
779,2,23,5
779,1,19,5
779,3,32,5
780,2,22,4
780,5,47,4
780,2,16,4
780,4,20,4
781,5,7,10
781,5,15,10
781,5,49,10
781,4,34,10
781,4,21,10
782,5,24,5
782,4,13,5
782,5,25,5
783,5,39,8
783,2,40,8
783,5,33,8
784,1,5,8
784,5,15,8
784,5,12,8
784,3,24,8
785,5,35,8
785,3,40,8
785,2,45,8
786,1,28,3
787,4,7,6
787,4,11,6
787,3,37,6
787,5,45,6
788,3,7,11
788,1,15,11
789,4,16,6
789,5,32,6
789,4,45,6
790,3,18,8
790,1,35,8
790,1,3,8
791,2,10,6
792,1,24,8
792,5,34,8
792,3,38,8
793,2,18,2
793,5,35,2
793,5,3,2
793,1,47,2
793,5,20,2
793,4,43,2
793,5,5,2
793,5,7,2
794,2,39,3
794,3,29,3
794,2,3,3
794,5,16,3
794,2,14,3
794,3,36,3
794,4,49,3
795,2,4,9
795,5,9,9
795,4,22,9
796,2,1,9
796,2,27,9
797,5,7,2
797,2,11,2
797,3,37,2
797,4,45,2
798,3,7,9
798,4,15,9
798,4,49,9
799,1,20,11
800,2,14,10
800,1,44,10
800,2,5,10
801,2,1,5
801,5,31,5
801,4,38,5
801,3,11,5
801,5,2,5
802,2,23,7
802,4,24,7
802,2,40,7
802,5,41,7
802,5,43,7
803,2,47,4
803,2,8,4
803,2,45,4
803,1,5,4
803,1,22,4
803,2,17,4
804,3,42,4
804,5,33,4
805,4,4,11
805,3,9,11
805,3,36,11
806,3,16,4
806,3,36,4
806,3,32,4
806,2,37,4
807,3,22,9
807,3,5,9
807,3,12,9
807,3,35,9
807,3,4,9
807,4,37,9
808,5,18,6
808,3,35,6
808,1,3,6
808,1,47,6
808,2,0,6
809,4,12,10
809,4,29,10
810,2,1,5
810,4,19,5
811,2,22,5
811,2,14,5
811,1,24,5
811,1,37,5
812,2,4,5
812,5,9,5
812,3,12,5
812,1,27,5
812,2,43,5
812,1,17,5
813,4,13,7
813,5,1,7
814,4,16,8
814,3,32,8
814,4,6,8
815,4,7,12
815,5,15,12
815,5,49,12
815,2,4,12
815,4,29,12
816,3,44,2
816,2,6,2
816,2,31,2
816,1,11,2
816,4,25,2
817,5,39,1
817,2,45,1
817,1,31,1
817,3,10,1
818,1,17,5
818,4,47,5
818,1,29,5
819,2,22,2
819,3,5,2
819,2,14,2
819,1,26,2
820,3,18,7
820,2,35,7
820,1,3,7
821,3,0,7
821,1,43,7
821,4,11,7
822,5,36,7
822,1,26,7
822,2,11,7
823,5,28,6
823,1,27,6
823,3,6,6
824,3,41,3
824,4,2,3
824,4,13,3
825,5,23,5
825,4,24,5
825,4,40,5
825,2,41,5
825,1,43,5
826,1,28,12
826,4,27,12
827,4,12,11
827,2,0,11
828,5,4,12
828,1,9,12
829,5,18,11
829,4,35,11
829,5,3,11
830,2,10,6
830,5,33,6
830,2,35,6
831,5,42,7
831,5,33,7
831,2,15,7
832,1,33,6
832,1,42,6
832,3,41,6
833,5,21,5
833,1,5,5
833,3,12,5
834,2,18,6
834,4,35,6
834,4,32,6
834,5,46,6
835,2,40,9
835,5,26,9
835,5,49,9
835,5,35,9
835,4,13,9
836,4,37,12
836,2,4,12
836,3,20,12
836,1,17,12
837,1,14,6
837,1,44,6
837,3,1,6
837,3,13,6
838,1,16,10
838,4,6,10
839,2,2,8
839,1,20,8
839,4,19,8
839,2,6,8
840,2,42,2
840,5,33,2
841,3,0,10
841,3,46,10
841,3,2,10
841,1,36,10
841,5,34,10
841,1,19,10
841,5,10,10
841,2,20,10
842,2,23,9
842,2,20,9
842,3,12,9
843,5,17,6
843,3,47,6
843,5,29,6
844,3,7,2
844,2,11,2
844,1,37,2
844,1,45,2
844,5,39,2
845,1,27,12
845,5,45,12
845,3,20,12
845,2,39,12
845,2,43,12
846,4,14,12
846,2,44,12
846,1,43,12
847,1,1,4
847,2,19,4
847,5,2,4
848,1,14,11
848,2,44,11
849,4,1,1
849,5,19,1
850,4,18,12
850,5,35,12
850,3,3,12
850,3,24,12
851,4,16,11
851,4,32,11
851,3,45,11
852,3,18,5
852,1,35,5
852,4,3,5
853,3,7,8
853,5,11,8
853,2,37,8
853,4,45,8
854,5,26,9
854,4,41,9
854,1,1,9
855,4,42,3
855,4,33,3
855,1,4,3
855,4,29,3
855,4,20,3
855,3,15,3
856,2,1,5
856,5,15,5
856,1,13,5
856,1,46,5
857,5,12,11
857,4,31,11
857,3,36,11
857,3,25,11
857,2,47,11
857,4,14,11
858,4,21,3
858,5,20,3
858,2,39,3
858,4,41,3
858,3,46,3
858,5,30,3
859,1,22,4
859,3,45,4
860,5,34,2
860,3,31,2
860,5,4,2
861,4,39,3
861,2,45,3
861,3,44,3
861,3,47,3
861,4,2,3
861,1,32,3
861,2,46,3
862,5,14,8
862,2,24,8
862,3,23,8
863,4,7,11
863,5,11,11
863,5,37,11
863,1,45,11
864,3,14,11
864,3,44,11
864,3,7,11
865,2,22,11
865,3,5,11
865,1,45,11
866,5,42,12
866,5,33,12
867,3,28,8
867,5,12,8
868,3,49,5
869,3,1,4
869,5,39,4
869,2,16,4
869,1,35,4
870,5,35,6
871,1,35,8
871,1,14,8
871,3,13,8
872,5,30,3
872,1,6,3
872,4,13,3
872,5,1,3
872,1,44,3
872,2,4,3
873,3,25,7
873,1,12,7
873,1,1,7
873,1,49,7
873,3,41,7
873,1,22,7
873,1,2,7
873,2,30,7
874,2,32,7
874,2,5,7
875,5,0,12
875,1,46,12
875,5,2,12
876,5,42,9
876,4,33,9
876,3,46,9
877,2,43,3
877,1,40,3
877,4,0,3
878,4,49,11
878,5,8,11
878,3,1,11
879,4,2,10
879,2,11,10
879,5,34,10
880,5,14,9
880,2,2,9
881,1,28,1
881,4,27,1
881,5,31,1
882,1,0,11
882,3,46,11
883,4,16,12
883,5,32,12
883,3,45,12
884,4,18,11
884,1,35,11
884,5,3,11
885,4,8,10
885,4,6,10
885,1,44,10
885,1,31,10
885,3,40,10
886,3,1,10
886,4,19,10
886,4,14,10
886,5,34,10
887,2,7,11
887,5,15,11
887,3,49,11
888,3,48,4
888,3,37,4
888,2,39,4
889,1,14,10
889,1,44,10
890,2,4,2
890,4,23,2
891,2,16,12
891,1,32,12
891,3,45,12
891,1,48,12
891,1,25,12
892,3,43,6
892,2,45,6
893,1,17,3
893,5,47,3
893,3,9,3
893,3,45,3
893,5,15,3
894,1,14,5
894,3,44,5
894,2,2,5
895,1,28,11
895,1,27,11
895,4,32,11
895,3,43,11
896,5,1,3
896,2,19,3
897,4,7,2
897,2,15,2
897,5,49,2
897,1,41,2
898,3,8,2
898,4,1,2
899,5,23,3
899,2,24,3
899,4,40,3
899,2,41,3
900,3,4,10
900,1,9,10
901,3,24,3
901,2,1,3
901,5,34,3
902,5,49,7
902,1,1,7
902,1,4,7
902,3,12,7
903,1,41,3
903,3,35,3
903,4,47,3
903,3,29,3
903,1,24,3
904,3,15,1
904,3,19,1
904,5,5,1
904,5,8,1
905,4,0,4
905,3,46,4
905,2,2,4
906,3,42,6
906,4,33,6
906,2,9,6
906,5,17,6
906,3,35,6
907,1,4,2
907,2,9,2
907,2,16,2
908,4,38,11
908,4,4,11
908,1,18,11
908,3,3,11
909,3,10,12
909,5,48,12
909,5,12,12
909,5,45,12
909,5,15,12
910,3,22,7
910,3,5,7
911,5,7,10
911,5,15,10
911,1,49,10
912,2,46,5
912,1,35,5
912,4,12,5
913,5,0,1
913,5,46,1
913,5,2,1
913,3,47,1
913,3,8,1
913,4,3,1
913,3,1,1
913,3,37,1
914,3,1,10
914,2,19,10
915,4,18,3
915,3,35,3
915,1,3,3
916,1,3,5
916,1,10,5
917,3,43,7
917,4,8,7
917,1,9,7
917,5,16,7
917,4,36,7
917,3,25,7
917,3,40,7
918,3,17,4
918,2,47,4
918,2,29,4
919,4,1,2
919,3,19,2
920,3,44,7
920,1,22,7
920,2,9,7
920,2,11,7
920,4,47,7
920,1,32,7
921,4,22,10
921,3,5,10
922,5,16,3
922,2,32,3
922,5,48,3
922,1,45,3
922,3,20,3
922,5,24,3
922,1,2,3
923,5,28,8
923,2,27,8
923,3,32,8
924,5,7,12
924,2,15,12
924,1,49,12
925,4,16,9
925,1,32,9
925,5,6,9
926,3,22,9
926,2,5,9
926,5,36,9
927,5,1,10
927,2,8,10
927,5,36,10
927,1,39,10
927,4,11,10
928,3,42,8
928,3,33,8
928,4,5,8
929,1,4,1
929,2,42,1
930,2,28,1
930,3,10,1
930,2,25,1
931,4,7,1
931,2,11,1
931,2,37,1
931,4,45,1
932,3,12,2
932,4,31,2
932,2,36,2
933,2,13,1
933,2,7,1
933,1,47,1
933,3,19,1
933,1,28,1
933,2,31,1
934,2,7,2
934,3,15,2
934,1,49,2
934,3,18,2
934,1,42,2
935,5,4,8
935,5,9,8
936,1,8,3
936,2,7,3
936,5,15,3
937,2,18,8
937,5,35,8
937,2,3,8
938,3,7,12
938,1,11,12
938,5,37,12
938,4,45,12
939,5,32,4
939,1,33,4
939,1,26,4
940,4,1,9
940,1,16,9
940,4,6,9
941,2,27,7
941,5,34,7
941,2,48,7
941,3,40,7
941,2,38,7
941,2,8,7
941,2,37,7
941,1,6,7
942,3,28,10
942,5,27,10
942,4,32,10
942,1,26,10
942,5,17,10
942,1,31,10
942,2,7,10
943,5,29,1
943,1,30,1
943,5,8,1
943,5,3,1
944,4,42,6
944,3,33,6
945,5,32,6
945,1,29,6
945,2,18,6
945,5,45,6
945,5,5,6
945,5,30,6
945,1,0,6
945,4,2,6
946,4,3,7
947,3,1,6
947,3,19,6
947,5,24,6
947,4,46,6
947,3,11,6
947,3,18,6
947,4,37,6
948,4,0,4
948,5,46,4
948,2,2,4
949,1,7,8
949,3,11,8
949,1,37,8
949,3,45,8
950,2,42,2
950,5,33,2
950,2,16,2
951,4,35,3
951,2,29,3
952,2,38,4
952,3,20,4
952,4,14,4
953,2,4,8
953,5,9,8
954,5,21,5
954,3,32,5
955,5,7,3
955,3,15,3
955,3,49,3
956,5,1,1
956,4,19,1
956,3,48,1
956,2,12,1
956,4,39,1
956,3,40,1
957,5,11,9
957,1,38,9
957,3,0,9
957,4,17,9
957,5,22,9
958,4,45,6
959,1,15,2
959,4,26,2
960,5,22,7
960,2,42,7
960,3,24,7
960,4,13,7
960,2,38,7
961,3,42,4
961,4,33,4
961,5,14,4
962,3,8,1
962,2,5,1
962,5,21,1
962,5,33,1
962,1,26,1
962,2,18,1
962,4,19,1
962,3,17,1
963,4,31,1
963,2,16,1
963,3,42,1
963,2,34,1
963,4,36,1
963,2,47,1
963,1,29,1
964,2,10,2
964,2,15,2
964,5,3,2
964,3,9,2
965,1,25,12
965,1,7,12
965,3,30,12
966,1,14,7
966,3,44,7
966,4,22,7
966,5,38,7
967,5,28,11
967,4,27,11
967,4,47,11
968,2,1,10
968,1,11,10
968,1,48,10
968,1,27,10
969,2,15,5
969,5,25,5
969,2,34,5
969,3,49,5
969,4,5,5
970,1,4,4
970,1,9,4
970,2,32,4
970,1,34,4
971,1,22,8
971,3,5,8
971,5,35,8
972,2,49,11
972,1,3,11
972,4,27,11
973,2,18,1
973,3,35,1
973,3,49,1
973,2,38,1
974,5,41,12
974,4,35,12
974,5,12,12
975,4,4,7
975,2,9,7
975,1,16,7
975,3,7,7
975,4,46,7
976,2,7,7
976,4,11,7
976,5,37,7
976,1,45,7
977,2,1,4
977,3,19,4
977,3,37,4
977,5,15,4
978,2,1,10
978,3,19,10
979,2,25,10
979,1,0,10
979,1,35,10
979,1,38,10
979,3,11,10
980,2,40,11
980,5,42,11
980,1,27,11
981,5,28,11
981,2,27,11
981,5,43,11
981,1,39,11
981,5,31,11
982,5,42,11
982,4,33,11
982,1,26,11
983,2,44,4
983,5,13,4
984,4,28,1
984,4,27,1
984,2,4,1
984,2,42,1
985,5,16,1
985,1,27,1
985,5,44,1
985,3,31,1
986,1,37,1
986,1,43,1
986,1,14,1
986,2,41,1
987,1,44,3
987,3,27,3
987,2,31,3
988,3,17,12
988,3,47,12
988,2,29,12
988,5,42,12
989,5,11,2
989,4,16,2
989,1,28,2
990,2,17,1
990,3,47,1
990,3,29,1
990,3,1,1
990,2,25,1
991,5,7,5
991,1,15,5
991,1,49,5
991,1,22,5
992,5,23,12
992,5,24,12
992,4,40,12
992,2,41,12
992,1,43,12
993,2,12,11
993,1,9,11
993,4,26,11
993,5,11,11
993,2,10,11
994,5,4,9
994,1,27,9
995,3,6,9
995,5,17,9
995,4,33,9
995,2,23,9
995,1,18,9
995,3,26,9
